0.46445,0.46309,0.46194,0.40399,0.40001
0.4731,0.48753,0.49297,0.4235,0.41761
0.47787,0.47931,0.48153,0.42202,0.41845
0.42359,0.40406,0.4071,0.37379,0.3689
0.03817,0.06713,0.066697,0.072258,0.076375
0.031371,0.086706,0.082699,0.092402,0.090405
0.069984,0.097547,0.095672,0.08473,0.085216
0.054393,0.094279,0.092257,0.098142,0.10148
